id,date,primary_type,latitude,longitude,district_num,is_violent_crime,is_property_crime,crime_category,distance_from_center,hour,day_of_week,is_weekend,season,daily_crime_count,crimes_7day_avg
13011289,2023-03-14 12:30:00,THEFT,41.893763,-87.76535336,15,False,True,Property,7.06,12,1,False,Spring,638,638.57
12992547,2023-02-21 18:00:00,CRIMINAL SEXUAL ASSAULT,41.90448196,-87.63450049,18,True,False,Violent,1.84,18,1,False,Winter,603,650.57
12966508,2023-01-28 17:30:00,OTHER OFFENSE,41.83165614,-87.6655871,9,False,False,Other,3.7,17,5,True,Winter,655,643.57
12963093,2023-01-24 15:00:00,OTHER OFFENSE,41.70919166,-87.56210933,4,False,False,Other,12.18,15,1,False,Winter,638,679.86
13001817,2023-03-06 00:39:00,ASSAULT,41.76121424,-87.61395176,3,True,False,Violent,8.12,0,0,False,Spring,656,665.29
12997312,2023-03-01 07:15:00,BATTERY,41.89456796,-87.70896683,11,True,False,Violent,4.23,7,2,False,Spring,771,668.86
12960620,2023-01-22 16:30:00,BURGLARY,41.98806536,-87.66825492,20,False,True,Property,7.85,16,6,True,Winter,651,694.71
12999628,2023-03-03 10:00:00,THEFT,41.77666366,-87.69211078,8,False,True,Property,7.71,10,4,False,Spring,691,669.86
13001535,2023-03-05 16:00:00,THEFT,41.72979955,-87.65073601,22,False,True,Property,10.3,16,6,True,Spring,658,662.57
12942121,2023-01-04 11:20:00,ASSAULT,41.9525882,-87.73244359,17,True,False,Violent,7.37,11,2,False,Winter,689,798.5
12966138,2023-01-21 23:30:00,ASSAULT,41.70199177,-87.66528611,22,True,False,Violent,12.31,23,5,True,Winter,722,710.86
12944622,2023-01-06 23:24:00,BATTERY,41.98003985,-87.65580073,20,True,False,Violent,7.17,23,4,False,Winter,734,764.5
12963448,2023-01-25 16:22:00,NARCOTICS,41.88077164,-87.72204175,11,False,False,Drug,4.75,16,2,False,Winter,622,670.14
12988687,2023-02-19 20:25:00,CRIMINAL DAMAGE,41.99437376,-87.67387644,24,False,True,Property,8.35,20,6,True,Winter,731,666.14
12977268,2023-02-08 21:30:00,BATTERY,41.94755918,-87.72743637,17,True,False,Violent,6.95,21,2,False,Winter,643,665.57
12965906,2023-01-27 22:56:00,NARCOTICS,41.79676478,-87.75557902,8,False,False,Drug,8.57,22,4,False,Winter,653,653.14
12985244,2023-02-17 01:00:00,ASSAULT,41.79774209,-87.6225468,2,True,False,Violent,5.57,1,4,False,Winter,680,665.29
12943792,2023-01-05 15:15:00,THEFT,41.8890114,-87.76898359,15,False,True,Property,7.2,15,3,False,Winter,659,770.6
12978064,2023-02-09 16:51:00,THEFT,42.00799766,-87.66046401,24,False,True,Property,9.11,16,3,False,Winter,616,661.0
12986357,2023-02-18 05:30:00,OTHER OFFENSE,41.87987607,-87.68484477,12,False,False,Other,2.83,5,5,True,Winter,670,657.86
12958380,2023-01-20 08:40:00,WEAPONS VIOLATION,41.76547774,-87.69060933,8,False,False,Other,8.39,8,4,False,Winter,685,716.57
12996188,2023-02-27 19:30:00,THEFT,41.8805215,-87.6448636,1,False,True,Property,0.79,19,0,False,Winter,637,627.43
13006665,2023-03-10 21:30:00,BATTERY,41.8041762,-87.66485287,9,True,False,Violent,5.42,21,4,False,Spring,691,651.57
12958767,2023-01-20 18:47:00,THEFT,41.69743128,-87.59497054,5,False,True,Property,12.61,18,4,False,Winter,685,716.57
12971789,2023-02-03 13:22:00,ASSAULT,41.79341367,-87.63181014,7,True,False,Violent,5.85,13,4,False,Winter,643,619.86
12938387,2023-01-01 02:20:00,BATTERY,41.79371736,-87.6240618,2,True,False,Violent,5.84,2,6,True,Winter,1106,1106.0
12985846,2023-02-09 15:45:00,SEX OFFENSE,41.91979064,-87.66186549,18,False,False,Other,3.32,15,3,False,Winter,616,661.0
12954237,2023-01-13 19:00:00,CRIMINAL DAMAGE,41.80929706,-87.59196703,2,False,True,Property,5.14,19,4,False,Winter,703,685.71
13007193,2023-03-11 12:00:00,OTHER OFFENSE,41.93858144,-87.76583058,16,False,False,Other,8.15,12,5,True,Spring,670,660.29
13000448,2023-03-04 12:45:00,CRIMINAL DAMAGE,41.77253239,-87.57646936,3,False,True,Property,7.79,12,5,True,Spring,609,664.57
12980452,2023-02-12 07:00:00,BATTERY,41.67712621,-87.63586743,5,True,False,Violent,13.89,7,6,True,Winter,673,679.71
12964661,2023-01-26 16:30:00,CRIMINAL DAMAGE,41.73513665,-87.64237362,22,False,True,Property,9.9,16,3,False,Winter,602,657.71
13314916,2023-01-01 00:00:00,CRIMINAL SEXUAL ASSAULT,41.95798853,-87.65273649,19,True,False,Violent,5.64,0,6,True,Winter,1106,1106.0
13004272,2023-03-08 11:50:00,MOTOR VEHICLE THEFT,41.75105754,-87.68155107,8,False,True,Property,9.17,11,2,False,Spring,645,649.0
13000645,2023-03-04 18:23:00,BATTERY,41.76752836,-87.6699585,7,True,False,Violent,7.92,18,5,True,Spring,609,664.57
12950636,2023-01-12 09:00:00,CRIMINAL DAMAGE,42.0036138,-87.66633804,24,False,True,Property,8.87,9,3,False,Winter,676,690.14
12977493,2023-02-01 19:00:00,ROBBERY,41.88321046,-87.63435042,1,True,False,Violent,0.42,19,2,False,Winter,722,614.71
12972509,2023-02-04 08:50:00,MOTOR VEHICLE THEFT,41.88309399,-87.67981428,12,False,True,Property,2.6,8,5,True,Winter,698,626.0
12970661,2023-02-01 19:00:00,THEFT,41.96104699,-87.71968673,17,False,True,Property,7.36,19,2,False,Winter,722,614.71
12946431,2023-01-08 22:52:00,BATTERY,41.91104329,-87.69578612,14,True,False,Violent,4.09,22,6,True,Winter,615,687.43
13008661,2023-02-16 16:30:00,DECEPTIVE PRACTICE,41.7463817,-87.64998507,6,False,False,Other,9.16,16,3,False,Winter,607,670.43
12941184,2023-01-03 06:35:00,CRIMINAL DAMAGE,41.84224139,-87.69514106,10,False,True,Property,4.18,6,1,False,Winter,742,835.0
12950505,2023-01-09 12:04:00,THEFT,41.76480778,-87.58241029,3,False,True,Property,8.2,12,0,False,Winter,665,688.57
12984752,2023-02-15 22:00:00,THEFT,41.85217684,-87.62378704,1,False,True,Property,1.82,22,2,False,Winter,627,671.71
12979522,2023-02-10 20:00:00,BATTERY,41.6984596,-87.53769667,4,True,False,Violent,13.29,20,4,False,Winter,716,671.43
12997928,2023-02-28 21:00:00,MOTOR VEHICLE THEFT,41.9859697,-87.66321925,20,False,True,Property,7.65,21,1,False,Winter,677,638.0
12996684,2023-02-28 06:00:00,MOTOR VEHICLE THEFT,41.78753652,-87.67656153,7,False,True,Property,6.7,6,1,False,Winter,677,638.0
12959860,2023-01-22 01:04:00,OTHER OFFENSE,41.85499296,-87.62386971,1,False,False,Other,1.63,1,6,True,Winter,651,694.71
12967220,2023-01-28 21:00:00,BATTERY,41.71268268,-87.55118254,4,True,False,Violent,12.13,21,5,True,Winter,655,643.57
13003723,2023-03-07 14:00:00,ROBBERY,41.76010804,-87.56639671,3,True,False,Violent,8.78,14,1,False,Spring,689,667.0
12944912,2023-01-06 17:00:00,BURGLARY,41.7243804,-87.65180808,22,False,True,Property,10.68,17,4,False,Winter,734,764.5
12969064,2023-01-30 17:30:00,MOTOR VEHICLE THEFT,41.82381448,-87.61840987,2,False,True,Property,3.8,17,0,False,Winter,582,614.0
12988279,2023-02-20 03:00:00,MOTOR VEHICLE THEFT,41.79920988,-87.75393237,8,False,True,Property,8.4,3,0,False,Winter,636,662.71
12975292,2023-02-06 11:42:00,ASSAULT,41.81917958,-87.62775766,2,True,False,Violent,4.07,11,0,False,Winter,695,655.43
12957363,2023-01-19 13:41:00,OTHER OFFENSE,41.89248544,-87.62708367,18,False,False,Other,1.0,13,3,False,Winter,689,719.14
12994963,2023-02-27 02:55:00,BATTERY,41.765444,-87.62690618,7,True,False,Violent,7.79,2,0,False,Winter,637,627.43
13007605,2023-03-10 00:58:00,BATTERY,41.65579668,-87.59621107,5,True,False,Violent,15.46,0,4,False,Spring,691,651.57
12981739,2023-02-13 10:45:00,ASSAULT,41.88350019,-87.6278767,1,True,False,Violent,0.39,10,0,False,Winter,660,674.71
12939933,2023-01-01 01:01:00,OTHER OFFENSE,41.93131775,-87.65138838,19,False,False,Other,3.84,1,6,True,Winter,1106,1106.0
12952773,2023-01-15 03:30:00,MOTOR VEHICLE THEFT,41.75102918,-87.56137053,4,False,True,Property,9.46,3,6,True,Winter,764,713.57
13012717,2023-03-08 12:00:00,DECEPTIVE PRACTICE,41.92181141,-87.64902404,18,False,False,Other,3.18,12,2,False,Spring,645,649.0
12967437,2023-01-29 18:00:00,THEFT,41.93262818,-87.65441005,19,False,True,Property,3.97,18,6,True,Winter,546,628.57
12940664,2023-01-03 07:50:00,BATTERY,41.78222958,-87.66428524,7,True,False,Violent,6.86,7,1,False,Winter,742,835.0
12973901,2023-02-05 17:45:00,BATTERY,41.87846055,-87.75589393,15,True,False,Violent,6.49,17,6,True,Winter,639,639.29
13001633,2023-03-05 17:15:00,PUBLIC PEACE VIOLATION,41.70567778,-87.60094436,5,False,False,Other,12.01,17,6,True,Spring,658,662.57
12995875,2023-02-27 18:58:00,OTHER OFFENSE,41.86751571,-87.68674664,11,False,False,Other,3.02,18,0,False,Winter,637,627.43
12944615,2023-01-06 22:32:00,BURGLARY,41.68152614,-87.63508777,5,False,True,Property,13.59,22,4,False,Winter,734,764.5
13007258,2023-03-11 17:40:00,INTIMIDATION,41.8960102,-87.63716028,18,False,False,Other,1.29,17,5,True,Spring,670,660.29
12938845,2023-01-01 00:30:00,CRIMINAL DAMAGE,41.68053604,-87.64565599,5,False,True,Property,13.68,0,6,True,Winter,1106,1106.0
13010868,2023-03-15 08:54:00,BATTERY,41.87760541,-87.66785192,12,True,False,Violent,1.96,8,2,False,Spring,716,648.71
12981772,2023-02-13 08:00:00,THEFT,41.7636964,-87.68810894,8,False,True,Property,8.46,8,0,False,Winter,660,674.71
12972749,2023-02-04 14:25:00,THEFT,41.92080606,-87.76952291,25,False,True,Property,7.77,14,5,True,Winter,698,626.0
12951170,2023-01-12 13:30:00,THEFT,41.92070775,-87.63752756,18,False,True,Property,2.97,13,3,False,Winter,676,690.14
12982087,2023-02-13 16:23:00,MOTOR VEHICLE THEFT,41.762629,-87.6455572,7,False,True,Property,8.02,16,0,False,Winter,660,674.71
12999770,2023-03-03 18:09:00,BATTERY,41.74487028,-87.66503235,6,True,False,Violent,9.38,18,4,False,Spring,691,669.86
13007711,2023-03-12 04:13:00,BATTERY,41.73169178,-87.63498438,22,True,False,Violent,10.12,4,6,True,Spring,557,645.86
12939306,2023-01-01 20:06:00,BATTERY,41.90120003,-87.75330146,15,True,False,Violent,6.55,20,6,True,Winter,1106,1106.0
12959125,2023-01-21 09:15:00,THEFT,41.88298074,-87.65693728,12,False,True,Property,1.44,9,5,True,Winter,722,710.86
12985665,2023-02-17 09:05:00,BATTERY,41.87882764,-87.72909955,11,True,False,Violent,5.11,9,4,False,Winter,680,665.29
13011287,2023-03-13 20:00:00,THEFT,41.9038017,-87.66262447,14,False,True,Property,2.45,20,0,False,Spring,656,645.86
12973960,2023-02-05 18:30:00,BATTERY,41.72770795,-87.55120547,4,True,False,Violent,11.15,18,6,True,Winter,639,639.29
12993311,2023-02-25 03:00:00,CRIMINAL DAMAGE,41.90276245,-87.63288458,18,False,True,Property,1.71,3,5,True,Winter,646,635.71
12943154,2023-01-05 14:52:00,CRIMINAL DAMAGE,41.79871556,-87.67443764,9,False,True,Property,5.95,14,3,False,Winter,659,770.6
13011688,2023-03-16 01:25:00,BATTERY,41.89537651,-87.63268615,18,True,False,Violent,1.2,1,3,False,Spring,368,613.71
12969905,2023-02-01 11:00:00,MOTOR VEHICLE THEFT,41.74164373,-87.69856019,8,False,True,Property,10.07,11,2,False,Winter,722,614.71
12960570,2023-01-20 18:19:00,THEFT,41.89941016,-87.62413127,18,False,True,Property,1.5,18,4,False,Winter,685,716.57
12949382,2023-01-01 22:04:00,CRIMINAL DAMAGE,41.98091585,-87.81686065,16,False,True,Property,11.96,22,6,True,Winter,1106,1106.0
13011389,2023-03-15 17:58:00,BATTERY,41.80237456,-87.66603058,9,True,False,Violent,5.55,17,2,False,Spring,716,648.71
13007566,2023-03-11 19:30:00,MOTOR VEHICLE THEFT,41.87286871,-87.62962017,1,False,True,Property,0.36,19,5,True,Spring,670,660.29
12988271,2023-02-20 01:50:00,THEFT,41.92824796,-87.6717283,19,False,True,Property,4.08,1,0,False,Winter,636,662.71
13004067,2023-03-02 20:00:00,THEFT,41.884534,-87.64676687,12,False,True,Property,0.98,20,3,False,Spring,595,660.86
13011562,2023-03-15 20:30:00,OTHER OFFENSE,41.92435793,-87.73709239,25,False,False,Other,6.38,20,2,False,Spring,716,648.71
12954164,2023-01-11 12:00:00,BURGLARY,41.90479599,-87.77060054,25,False,True,Property,7.47,12,2,False,Winter,760,687.71
12964795,2023-01-26 17:00:00,BURGLARY,41.94083793,-87.83454398,16,False,True,Property,11.39,17,3,False,Winter,602,657.71
12950547,2023-01-12 17:30:00,BATTERY,41.78221197,-87.78876324,8,True,False,Violent,10.53,17,3,False,Winter,676,690.14
12944300,2023-01-05 19:30:00,THEFT,41.78898704,-87.74147999,8,False,True,Property,8.42,19,3,False,Winter,659,770.6
12973301,2023-02-05 04:20:00,BATTERY,42.01714021,-87.66686646,24,True,False,Violent,9.79,4,6,True,Winter,639,639.29
12960662,2023-01-22 18:38:00,ASSAULT,41.79943076,-87.59913331,2,True,False,Violent,5.66,18,6,True,Winter,651,694.71
12985809,2023-02-12 16:30:00,THEFT,41.89666774,-87.62888513,18,False,True,Property,1.28,16,6,True,Winter,673,679.71
12940810,2023-01-03 06:30:00,BURGLARY,41.88584582,-87.67777375,12,False,True,Property,2.53,6,1,False,Winter,742,835.0
12939356,2023-01-02 01:13:00,WEAPONS VIOLATION,41.70723887,-87.53891416,4,False,False,Other,12.7,1,0,False,Winter,657,881.5
12960486,2023-01-22 15:00:00,THEFT,41.89322348,-87.63153437,18,False,True,Property,1.05,15,6,True,Winter,651,694.71
13012248,2023-03-13 15:22:00,THEFT,41.95660628,-87.70687634,17,False,True,Property,6.72,15,0,False,Spring,656,645.86
12981742,2023-02-13 12:04:00,DECEPTIVE PRACTICE,42.01612192,-87.66400309,24,False,False,Other,9.7,12,0,False,Winter,660,674.71
12938372,2023-01-01 00:30:00,ROBBERY,41.89262841,-87.63115524,18,True,False,Violent,1.01,0,6,True,Winter,1106,1106.0
12987958,2023-02-19 17:30:00,THEFT,41.84049286,-87.70002096,10,False,True,Property,4.45,17,6,True,Winter,731,666.14
13005829,2023-03-10 05:15:00,CRIMINAL DAMAGE,41.99778373,-87.68671353,24,False,True,Property,8.77,5,4,False,Spring,691,651.57
12944045,2023-01-06 12:19:00,CRIMINAL DAMAGE,41.89647233,-87.64325248,18,False,True,Property,1.45,12,4,False,Winter,734,764.5
13000024,2023-03-04 01:59:00,BATTERY,41.89813968,-87.74833002,15,True,False,Violent,6.25,1,5,True,Spring,609,664.57
12947802,2023-01-10 02:00:00,CRIMINAL TRESPASS,41.92006454,-87.67648298,14,False,False,Other,3.76,2,1,False,Winter,665,677.57
12975920,2023-02-07 04:07:00,BURGLARY,41.9975308,-87.70141304,24,False,True,Property,9.04,4,1,False,Winter,693,676.86
12987947,2023-02-18 15:00:00,THEFT,41.89169488,-87.62615583,18,False,True,Property,0.96,15,5,True,Winter,670,657.86
12983921,2023-01-18 00:00:00,THEFT,41.77236687,-87.73235796,8,False,True,Property,9.01,0,2,False,Winter,690,717.29
12983078,2023-02-14 18:25:00,OTHER OFFENSE,41.86818094,-87.70927139,11,False,False,Other,4.15,18,1,False,Winter,688,674.0
13004210,2023-02-01 10:00:00,SEX OFFENSE,41.78032836,-87.71789669,8,False,False,Other,8.14,10,2,False,Winter,722,614.71
12946122,2023-01-08 17:00:00,MOTOR VEHICLE THEFT,41.86374359,-87.69333399,10,False,True,Property,3.42,17,6,True,Winter,615,687.43
12971406,2023-02-03 00:45:00,ASSAULT,41.91786093,-87.67218098,14,True,False,Violent,3.51,0,4,False,Winter,643,619.86
12976962,2023-02-06 22:00:00,CRIMINAL DAMAGE,41.85972243,-87.65913537,12,False,True,Property,1.97,22,0,False,Winter,695,655.43
12951875,2023-01-14 03:00:00,MOTOR VEHICLE THEFT,41.86346327,-87.65223105,12,False,True,Property,1.53,3,5,True,Winter,762,692.29
13002180,2023-03-06 12:00:00,THEFT,41.75690728,-87.71104693,8,False,True,Property,9.36,12,0,False,Spring,656,665.29
12964946,2023-01-26 13:56:00,ASSAULT,41.85199283,-87.68894379,10,True,False,Violent,3.54,13,3,False,Winter,602,657.71
12992056,2023-02-22 23:05:00,BATTERY,41.93666743,-87.69601978,14,True,False,Violent,5.29,23,2,False,Winter,555,640.29
12982005,2023-02-13 17:30:00,THEFT,41.90178302,-87.62799506,18,False,True,Property,1.64,17,0,False,Winter,660,674.71
12950972,2023-01-12 21:00:00,MOTOR VEHICLE THEFT,41.80210749,-87.61536502,2,False,True,Property,5.3,21,3,False,Winter,676,690.14
12964421,2023-01-25 20:00:00,BATTERY,41.96639091,-87.65359941,19,True,False,Violent,6.22,20,2,False,Winter,622,670.14
12981598,2023-02-13 04:52:00,THEFT,41.89073992,-87.68765837,12,False,True,Property,3.1,4,0,False,Winter,660,674.71
12949218,2023-01-11 15:49:00,WEAPONS VIOLATION,41.70635406,-87.64646493,22,False,False,Other,11.9,15,2,False,Winter,760,687.71
12981701,2023-02-07 20:00:00,MOTOR VEHICLE THEFT,41.73784631,-87.6466644,6,False,True,Property,9.73,20,1,False,Winter,693,676.86
12943479,2023-01-05 20:44:00,PROSTITUTION,41.87021161,-87.74246062,11,False,False,Other,5.82,20,3,False,Winter,659,770.6
12968120,2023-01-28 07:51:00,DECEPTIVE PRACTICE,41.73590172,-87.72632656,8,False,False,Other,11.01,7,5,True,Winter,655,643.57
12953444,2023-01-15 01:00:00,THEFT,41.9307324,-87.64894339,19,False,True,Property,3.77,1,6,True,Winter,764,713.57
12976725,2023-02-08 13:37:00,NARCOTICS,41.86641927,-87.70476914,11,False,False,Drug,3.94,13,2,False,Winter,643,665.57
13321275,2023-02-01 00:01:00,DECEPTIVE PRACTICE,41.97375427,-87.6763398,20,False,False,Other,7.03,0,2,False,Winter,722,614.71
12969089,2023-01-30 12:22:00,OTHER OFFENSE,41.80220451,-87.69403477,9,False,False,Other,6.2,12,0,False,Winter,582,614.0
13008126,2023-03-07 00:01:00,OFFENSE INVOLVING CHILDREN,41.65561979,-87.61640513,5,False,False,Other,15.39,0,1,False,Spring,689,667.0
13000439,2023-03-01 23:20:00,ROBBERY,41.96933614,-87.76201285,16,True,False,Violent,9.27,23,2,False,Spring,771,668.86
13002014,2023-03-02 12:00:00,THEFT,41.76931899,-87.6764028,7,False,True,Property,7.89,12,3,False,Spring,595,660.86
12949263,2023-01-08 10:00:00,MOTOR VEHICLE THEFT,41.98322915,-87.72966187,17,False,True,Property,8.89,10,6,True,Winter,615,687.43
12979981,2023-02-11 17:00:00,BATTERY,41.83097869,-87.60600138,2,True,False,Violent,3.48,17,5,True,Winter,722,674.86
12998071,2023-03-01 20:00:00,THEFT,41.88278522,-87.6294269,1,False,True,Property,0.32,20,2,False,Spring,771,668.86
12956849,2023-01-19 01:25:00,WEAPONS VIOLATION,41.76327639,-87.5921195,3,False,False,Other,8.17,1,3,False,Winter,689,719.14
12987051,2023-02-17 19:00:00,CRIMINAL DAMAGE,41.79357081,-87.70044641,8,False,True,Property,6.88,19,4,False,Winter,680,665.29
12985543,2023-02-14 16:00:00,BATTERY,41.73709431,-87.57299818,4,True,False,Violent,10.17,16,1,False,Winter,688,674.0
12970135,2023-02-01 17:10:00,BATTERY,41.76367503,-87.66375228,7,True,False,Violent,8.1,17,2,False,Winter,722,614.71
12990301,2023-02-22 02:55:00,BATTERY,41.9692842,-87.71338951,17,True,False,Violent,7.63,2,2,False,Winter,555,640.29
13012243,2023-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.77840218,-87.69581107,8,False,False,Other,7.68,0,6,True,Winter,1106,1106.0
12992628,2023-02-24 13:15:00,BATTERY,41.89247942,-87.62744368,18,True,False,Violent,1.0,13,4,False,Winter,628,639.14
12985491,2023-02-17 10:35:00,DECEPTIVE PRACTICE,41.88548189,-87.62793569,1,False,False,Other,0.52,10,4,False,Winter,680,665.29
12999990,2023-03-03 22:44:00,ASSAULT,41.99264791,-87.69825365,24,True,False,Violent,8.66,22,4,False,Spring,691,669.86
12972912,2023-02-04 18:26:00,WEAPONS VIOLATION,41.88315226,-87.71206721,11,False,False,Other,4.25,18,5,True,Winter,698,626.0
12978161,2023-02-09 20:58:00,BATTERY,41.89391945,-87.76535932,15,True,False,Violent,7.06,20,3,False,Winter,616,661.0
12948743,2023-01-10 00:00:00,THEFT,41.92974382,-87.68427378,14,False,True,Property,4.54,0,1,False,Winter,665,677.57
13006875,2023-03-09 00:01:00,CRIMINAL DAMAGE,41.98004416,-87.76259018,16,False,True,Property,9.81,0,3,False,Spring,613,651.57
12940404,2023-01-02 19:48:00,MOTOR VEHICLE THEFT,41.81655396,-87.69445703,9,False,True,Property,5.4,19,0,False,Winter,657,881.5
12987547,2023-02-19 10:30:00,BATTERY,41.8263656,-87.63294013,9,True,False,Violent,3.58,10,6,True,Winter,731,666.14
13007897,2023-03-11 10:00:00,DECEPTIVE PRACTICE,41.8844315,-87.66380027,12,False,False,Other,1.8,10,5,True,Spring,670,660.29
12976269,2023-02-07 02:00:00,BURGLARY,41.99415898,-87.78368253,16,False,True,Property,11.26,2,1,False,Winter,693,676.86
13000475,2023-03-04 13:40:00,THEFT,41.88158261,-87.62619758,1,False,True,Property,0.3,13,5,True,Spring,609,664.57
13009724,2023-03-14 07:35:00,BATTERY,41.87076805,-87.72137706,11,True,False,Violent,4.74,7,1,False,Spring,638,638.57
12963593,2023-01-25 15:20:00,ASSAULT,41.8628717,-87.71348973,10,True,False,Violent,4.43,15,2,False,Winter,622,670.14
12977049,2023-02-07 12:15:00,ROBBERY,41.83170903,-87.61697538,2,True,False,Violent,3.27,12,1,False,Winter,693,676.86
12970385,2023-02-01 23:10:00,ASSAULT,41.9639151,-87.71566976,17,True,False,Violent,7.39,23,2,False,Winter,722,614.71
13008605,2023-03-13 05:00:00,BATTERY,41.81594521,-87.59818169,2,True,False,Violent,4.59,5,0,False,Spring,656,645.86
12981919,2023-02-11 00:30:00,MOTOR VEHICLE THEFT,41.80484718,-87.62434618,2,False,True,Property,5.07,0,5,True,Winter,722,674.86
12993243,2023-02-20 08:00:00,THEFT,41.78027578,-87.68488867,8,False,True,Property,7.33,8,0,False,Winter,636,662.71
12950022,2023-01-12 11:15:00,BATTERY,41.74511106,-87.59412402,4,True,False,Violent,9.37,11,3,False,Winter,676,690.14
13009994,2023-03-14 09:00:00,CRIMINAL DAMAGE,41.87395682,-87.68195253,12,False,True,Property,2.7,9,1,False,Spring,638,638.57
13010381,2023-03-13 13:16:00,THEFT,41.91053375,-87.65383232,18,False,True,Property,2.56,13,0,False,Spring,656,645.86
12964669,2023-01-25 13:55:00,THEFT,41.80788793,-87.72279015,8,False,True,Property,6.82,13,2,False,Winter,622,670.14
13009609,2023-03-14 05:14:00,WEAPONS VIOLATION,41.74938092,-87.60959839,6,False,False,Other,8.95,5,1,False,Spring,638,638.57
13064246,2023-03-11 14:40:00,THEFT,41.87309633,-87.62735959,1,False,True,Property,0.37,14,5,True,Spring,670,660.29
12945608,2023-01-08 00:30:00,CRIMINAL DAMAGE,41.65812441,-87.59757878,5,False,True,Property,15.29,0,6,True,Winter,615,687.43
12974872,2023-02-06 16:31:00,THEFT,41.96810309,-87.74072215,17,False,True,Property,8.44,16,0,False,Winter,695,655.43
12959214,2023-01-20 19:00:00,THEFT,41.94430901,-87.76424331,16,False,True,Property,8.29,19,4,False,Winter,685,716.57
12966052,2023-01-23 16:00:00,THEFT,41.80436071,-87.58612986,2,False,True,Property,5.57,16,0,False,Winter,684,694.86
12978944,2023-02-10 16:29:00,WEAPONS VIOLATION,41.87530461,-87.76468331,15,False,False,Other,6.94,16,4,False,Winter,716,671.43
12979000,2023-02-10 18:00:00,THEFT,41.82498749,-87.70447012,9,False,True,Property,5.31,18,4,False,Winter,716,671.43
12975869,2023-02-07 14:40:00,ASSAULT,41.86622945,-87.72093573,10,True,False,Violent,4.76,14,1,False,Winter,693,676.86
12991906,2023-02-21 10:24:00,THEFT,41.8371368,-87.64381691,9,False,True,Property,2.92,10,1,False,Winter,603,650.57
12958353,2023-01-20 10:45:00,THEFT,41.96314742,-87.68786174,19,False,True,Property,6.59,10,4,False,Winter,685,716.57
12950878,2023-01-13 08:05:00,THEFT,41.86634153,-87.7111543,10,False,True,Property,4.26,8,4,False,Winter,703,685.71
12957378,2023-01-14 15:00:00,ASSAULT,41.75008206,-87.62701233,6,True,False,Violent,8.85,15,5,True,Winter,762,692.29
12976767,2023-02-04 00:00:00,DECEPTIVE PRACTICE,41.8492175,-87.69172806,10,False,False,Other,3.76,0,5,True,Winter,698,626.0
12972742,2023-02-04 13:24:00,NARCOTICS,41.75715605,-87.64542139,6,False,False,Drug,8.4,13,5,True,Winter,698,626.0
12958620,2023-01-17 00:00:00,MOTOR VEHICLE THEFT,41.77591936,-87.59852899,3,False,True,Property,7.24,0,1,False,Winter,743,727.29
12957504,2023-01-19 12:50:00,CRIMINAL DAMAGE,41.70269259,-87.52685268,4,False,True,Property,13.23,12,3,False,Winter,689,719.14
12961053,2023-01-21 17:00:00,BATTERY,41.91337646,-87.67020656,14,True,False,Violent,3.2,17,5,True,Winter,722,710.86
12995162,2023-02-15 13:33:00,BATTERY,41.97629041,-87.90522722,16,True,False,Violent,15.7,13,2,False,Winter,627,671.71
13000628,2023-03-04 18:40:00,OTHER OFFENSE,41.9242502,-87.74547155,25,False,False,Other,6.75,18,5,True,Spring,609,664.57
12986464,2023-02-17 20:00:00,THEFT,41.87321963,-87.67586867,12,False,True,Property,2.39,20,4,False,Winter,680,665.29
12982999,2023-02-14 10:00:00,MOTOR VEHICLE THEFT,42.01928167,-87.66420916,24,False,True,Property,9.91,10,1,False,Winter,688,674.0
12997044,2023-03-01 01:30:00,BATTERY,41.83773206,-87.71460943,10,True,False,Violent,5.18,1,2,False,Spring,771,668.86
13007963,2023-03-12 13:28:00,CRIMINAL TRESPASS,41.87826021,-87.6254484,1,False,False,Other,0.22,13,6,True,Spring,557,645.86
13006657,2023-03-10 18:50:00,BATTERY,41.90440483,-87.75702308,25,True,False,Violent,6.79,18,4,False,Spring,691,651.57
12951013,2023-01-13 11:00:00,THEFT,41.83087861,-87.67685619,9,False,True,Property,4.06,11,4,False,Winter,703,685.71
12996371,2023-02-17 03:00:00,THEFT,41.85593946,-87.62072447,1,False,True,Property,1.6,3,4,False,Winter,680,665.29
12974129,2023-02-05 23:39:00,BATTERY,41.78129325,-87.60595085,3,True,False,Violent,6.8,23,6,True,Winter,639,639.29
12973908,2023-02-05 15:10:00,BURGLARY,41.98315975,-87.69108388,20,False,True,Property,7.91,15,6,True,Winter,639,639.29
12997698,2023-02-25 16:00:00,THEFT,41.89008137,-87.64789741,12,False,True,Property,1.25,16,5,True,Winter,646,635.71
13004785,2023-03-08 15:20:00,CRIMINAL TRESPASS,41.74322625,-87.65284369,6,False,False,Other,9.39,15,2,False,Spring,645,649.0
12989205,2023-02-21 00:37:00,ASSAULT,41.78937248,-87.6741703,7,True,False,Violent,6.54,0,1,False,Winter,603,650.57
12938338,2023-01-01 01:31:00,WEAPONS VIOLATION,41.84506764,-87.73168542,10,False,False,Other,5.72,1,6,True,Winter,1106,1106.0
12979377,2023-02-10 22:38:00,ROBBERY,41.86171115,-87.70797235,10,True,False,Violent,4.18,22,4,False,Winter,716,671.43
